tier1,tier2,hours_per_day,growth_collection,processing,preparation,material,energy,things,buildings,infrastructure,inhabited,waste,sleep,hygiene_grooming,childcare,adultcare,moving_things,moving_people,organization,education_research,meals,active_rec,religious,social,interactive,passive,work_employment,work_other,unknown
Non-SNA work,volunteer activities,0.069,0.025;0.0125,nan;nan,0.1;0.05,nan;nan,nan;nan,0.025;0.0125,0.05;0.025,0.05;0.025,0.05;0.025,nan;nan,nan;nan,0.025;0.0125,0.1;0.025,0.05;0.025,0.05;0.025,0.05;0.025,0.3;0.125,0.025;0.0125,nan;nan,0.05;0.025,0.05;0.025,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan
Non-SNA work,travelling related to work activities not included in the System of National Accounts,0.056,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,1.0;0.0,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan
Non-SNA work,passive childcare = 24 - sum of all other times,0.108,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,1.0;0.0,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan
Personal activities,education,0.798,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,1.0;0.0,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan
Personal activities,social life activities,1.863,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,0.1;0.05,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,0.9;0.05,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan
Personal activities,"cultural life activities, hobbies or sports",0.278,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,0.5;0.1,nan;nan,nan;nan,0.5;0.1,nan;nan,nan;nan,nan;nan,nan;nan
Personal activities,media use,3.492,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,0.45;0.1,0.55;0.05,nan;nan,nan;nan,nan;nan
Personal activities,personal care activities,10.66,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,0.75;0.05,0.075;0.025,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,0.1;0.025,nan;nan,nan;nan,nan;nan,nan;nan,0.075;0.025,nan;nan,nan;nan,nan;nan
Personal activities,religious activities,0.207,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,1.0;0.0,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan
Personal activities,activities related to personal activities,0.148,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,1.0;0.0,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan,nan;nan
